year,ahe,bachelor,female,age
1996,10.09615421,0,0,33
1996,7.836538315,0,1,31
1996,14.52991486,1,0,28
1996,5.102040768,0,1,28
1996,4.6875,0,0,34
1996,20.19230843,0,0,34
1996,12.98076916,0,1,29
1996,8.556731224,0,0,34
1996,16.34615326,0,0,33
1996,25,0,0,28
1996,13.73626328,1,0,31
1996,21.15384674,1,1,32
1996,13.11188793,0,0,26
1996,9.890110016,0,1,31
1996,14.42307663,0,0,31
1996,10,1,0,33
1996,16.82692337,1,0,30
1996,16.82692337,1,0,27
1996,23.60139847,1,0,32
1996,15.38461494,1,1,25
1996,12.98076916,0,0,33
1996,19.23077011,0,0,31
1996,11.53846169,1,0,33
1996,6.25,1,1,31
1996,14.18269253,0,0,30
1996,16.82692337,0,0,29
1996,9.855769157,1,1,29
1996,16.82692337,1,1,30
1996,12.99376297,1,1,32
1996,14.42307663,1,0,30
1996,13.46153831,0,1,27
1996,25,1,0,28
1996,13.02884579,1,1,33
1996,32.05128098,1,0,30
1996,38.46154022,1,0,32
1996,17.09401703,1,0,33
1996,6,0,1,26
1996,8.75,0,0,33
1996,9.615385056,0,1,31
1996,31.25,0,0,31
1996,22.59615326,1,0,31
1996,8,0,1,33
1996,19.23077011,0,0,28
1996,15.20432663,1,1,28
1996,19.71153831,1,0,33
1996,17.96558762,1,1,29
1996,6.730769157,0,1,34
1996,10,0,0,31
1996,6,0,1,26
1996,20.19230843,1,0,26
1996,13.73626328,1,1,33
1996,22.35577011,1,1,33
1996,16.82692337,1,1,27
1996,7.692307472,0,0,32
1996,10.57692337,0,0,33
1996,12.01923084,0,1,33
1996,5.068181992,0,1,34
1996,8.17307663,0,1,31
1996,19.23077011,1,0,30
1996,35.6837616,1,1,32
1996,8.75,0,0,29
1996,9.716599464,0,0,32
1996,16.82692337,0,0,25
1996,14.42307663,1,1,25
1996,6.410256386,1,0,28
1996,27.77777863,1,0,31
1996,14.90384579,0,0,29
1996,11.53846169,0,0,25
1996,8.5,0,1,26
1996,10,0,1,33
1996,17.71255112,0,1,30
1996,17.30769157,0,0,30
1996,33.61344528,0,0,34
1996,10.5,0,0,26
1996,18.75,0,0,30
1996,15.38461494,1,0,25
1996,2.571428537,0,1,26
1996,12.69230747,0,0,25
1996,7.5,0,0,32
1996,8.75,0,1,25
1996,5.25,0,1,34
1996,14.42307663,0,1,30
1996,23.07692337,0,0,34
1996,6.730769157,0,0,30
1996,11.43451118,0,1,31
1996,5.769230843,0,1,30
1996,11.53846169,1,0,32
1996,11.53846169,1,1,28
1996,27.2435894,1,0,31
1996,28.84615326,1,0,26
1996,13.73626328,0,1,30
1996,20.67307663,0,0,30
1996,9.038461685,1,0,31
1996,18.26922989,1,1,29
1996,9.906760216,1,1,27
1996,13.5746603,1,0,29
1996,42.62820435,1,0,34
1996,10.36923122,0,0,34
1996,25.64102554,1,0,34
1996,5.494505405,1,0,30
1996,30.61224556,1,0,27
1996,22.59615326,1,0,30
1996,17.30769157,1,0,28
1996,17.30769157,1,0,29
1996,14.42307663,1,0,34
1996,6.593406677,1,0,26
1996,9.230769157,0,1,26
1996,19.23077011,0,0,26
1996,46.15384674,1,0,33
1996,16.66666603,1,1,32
1996,8.846154213,1,0,27
1996,6.025384426,1,0,27
1996,15.38461494,0,1,31
1996,7.829670429,0,0,31
1996,8.653845787,0,1,33
1996,12.08791256,0,0,31
1996,12.01923084,1,0,25
1996,18.26922989,1,0,34
1996,22.11538506,0,0,31
1996,12.01923084,0,0,33
1996,15.38461494,0,1,30
1996,16.5183754,1,1,29
1996,10.57692337,0,1,33
1996,12.93706322,0,0,25
1996,7.199999809,0,0,27
1996,9.685315132,1,1,27
1996,10.48951054,0,1,33
1996,12.98076916,0,0,34
1996,12.98076916,0,1,26
1996,8.055853844,0,1,31
1996,10.57692337,0,0,28
1996,11.05769253,1,0,30
1996,6.5,1,1,26
1996,42.30769348,1,0,25
1996,13.46153831,0,1,26
1996,13.67521381,1,0,31
1996,8.653845787,0,0,31
1996,5.769230843,0,0,29
1996,26.92307663,1,0,29
1996,5,0,1,29
1996,21.15384674,1,1,31
1996,7.692307472,0,1,29
1996,11.53846169,0,1,26
1996,11.53846169,0,0,30
1996,18.6046505,1,0,29
1996,15.38461494,0,0,33
1996,8.653845787,0,1,30
1996,5.769230843,0,0,25
1996,8.653845787,0,1,25
1996,17.52136803,0,1,30
1996,19.71153831,0,0,32
1996,11.05769253,0,0,28
1996,22,1,0,28
1996,12.01923084,1,1,33
1996,15.07276535,1,1,27
1996,10.2564106,1,0,27
1996,8.653845787,1,1,29
1996,17.09401703,1,0,29
1996,11.53846169,0,1,29
1996,9.230769157,0,0,31
1996,17.62820435,1,0,25
1996,10.57692337,1,1,28
1996,7.142857075,1,1,27
1996,15.38461494,1,1,34
1996,10.43269253,0,1,27
1996,12.01923084,0,1,31
1996,10.48951054,1,0,31
1996,10,1,1,26
1996,15.28605747,0,0,31
1996,7.692307472,1,1,26
1996,6.25,1,0,31
1996,9.615385056,0,0,33
1996,9.615385056,0,1,30
1996,5.769230843,0,0,27
1996,8.974358559,0,1,30
1996,13.94230747,0,1,33
1996,9.615385056,0,0,27
1996,5.008012772,0,0,34
1996,15.38461494,1,1,28
1996,25.48077011,1,0,30
1996,14.29487133,1,1,28
1996,25,1,0,33
1996,8.241758347,1,1,25
1996,8.653845787,1,1,27
1996,11.53846169,1,0,29
1996,11.53846169,1,0,32
1996,7.932692528,0,1,28
1996,16.82692337,0,0,32
1996,15.38461494,0,1,30
1996,11.92307663,1,0,30
1996,11.53846169,0,1,29
1996,9.012499809,0,1,32
1996,12.98076916,1,1,25
1996,3.846153736,0,0,25
1996,9.230769157,1,0,32
1996,40.14422989,1,1,31
1996,15.03496456,1,0,31
1996,11.53846169,1,1,27
1996,7.692307472,0,1,31
1996,4.807692528,1,1,28
1996,9.615385056,0,0,30
1996,21.15384674,1,0,28
1996,22.30769157,1,1,27
1996,9.615385056,1,1,30
1996,11.21794891,1,1,27
1996,8,0,0,31
1996,7.898351669,1,0,27
1996,6.976744175,0,1,26
1996,9.401709557,1,1,30
1996,10.09615421,0,1,32
1996,22.59615326,1,1,32
1996,19.71153831,1,0,27
1996,19.23077011,1,0,25
1996,6.730769157,1,1,34
1996,24.03846169,1,0,31
1996,13.75,1,1,28
1996,11.83431911,0,1,31
1996,15.38461494,1,1,27
1996,29.05982971,1,1,32
1996,24.78632545,1,0,31
1996,7.094017029,0,0,28
1996,26.28205109,1,0,31
1996,17.16346169,1,1,31
1996,12.39316273,1,1,25
1996,29.80769157,1,1,27
1996,18.18181801,1,0,34
1996,16.78321648,1,1,32
1996,16.34615326,1,1,31
1996,11.95426178,0,1,28
1996,15.38461494,0,0,32
1996,11.53846169,0,0,26
1996,6.944444656,0,1,31
1996,6,0,1,25
1996,12.98076916,0,1,32
1996,4,1,0,28
1996,20.5128212,1,1,31
1996,18.46153831,1,0,26
1996,18.99038506,0,0,25
1996,7.692307472,0,1,27
1996,11.68269253,1,1,33
1996,33.55769348,1,1,26
1996,31.25,1,1,33
1996,9.440559387,0,0,27
1996,14.42307663,0,1,32
1996,19.23077011,0,0,31
1996,12,1,0,33
1996,15.97633171,1,1,32
1996,10,1,0,27
1996,12.98076916,1,1,25
1996,12.98076916,0,0,26
1996,14.61538506,1,0,25
1996,24.03846169,0,0,30
1996,17.09401703,1,0,31
1996,17.30042648,1,1,31
1996,16.66666603,0,0,29
1996,9.615385056,0,1,30
1996,9.857692719,1,1,25
1996,16.82692337,1,1,28
1996,17.78846169,0,0,27
1996,8.241758347,0,1,26
1996,17.94871712,1,0,26
1996,14.19413948,0,0,30
1996,15.38461494,1,1,33
1996,11.92307663,1,0,34
1996,13.46153831,0,0,30
1996,10,0,0,33
1996,13.94230747,0,1,28
1996,10.09615421,0,0,26
1996,23.93162346,1,0,32
1996,18.75,0,0,30
1996,15.38461494,1,1,28
1996,20.5128212,1,1,34
1996,4.807692528,0,0,25
1996,9.5,0,0,25
1996,12.01923084,0,1,30
1996,14.42307663,1,1,28
1996,13.73626328,0,0,27
1996,8.547008514,0,1,25
1996,17.30769157,1,0,28
1996,15.38461494,1,1,27
1996,12.23776245,1,1,34
1996,10.57692337,0,0,30
1996,11.25,0,0,34
1996,15.18218613,1,0,30
1996,12.98076916,0,0,33
1996,11.05769253,0,0,26
1996,11.05769253,0,1,28
1996,12.47401237,0,1,28
1996,11.53846169,0,0,26
1996,12.01923084,0,1,34
1996,25,0,0,33
1996,6.410256386,0,0,31
1996,9.230769157,0,1,31
1996,13.46153831,0,1,29
1996,17.62820435,0,0,31
1996,11.92307663,1,0,29
1996,11.53846169,0,0,30
1996,11.53846169,1,1,28
1996,14.42307663,1,0,30
1996,9.615385056,0,1,27
1996,9.328845978,0,0,29
1996,17.30769157,0,0,31
1996,16.34615326,1,1,27
1996,15.38461494,0,1,31
1996,8.547008514,0,0,31
1996,11.53846169,0,1,32
1996,11.11111069,0,1,34
1996,15.08347893,0,0,33
1996,20.67307663,1,0,29
1996,14.42307663,1,1,28
1996,5.566801548,0,0,33
1996,10.05244732,0,0,33
1996,10.14423084,0,1,30
1996,11.53846169,0,0,28
1996,6.913461685,0,0,28
1996,13.73626328,0,0,34
1996,12.01923084,0,1,34
1996,14.42307663,0,1,34
1996,26.44230843,1,0,33
1996,19.23077011,1,0,30
1996,10.1214571,0,1,34
1996,27.30769157,1,0,32
1996,21.0020237,1,0,30
1996,15.74519253,0,1,29
1996,17.15432739,0,0,25
1996,5.507500172,0,0,34
1996,8,0,0,31
1996,12.5,0,0,31
1996,4.807692528,1,1,26
1996,8.547008514,1,1,27
1996,7.211538315,1,1,26
1996,6.25,0,0,26
1996,16.58653831,0,0,30
1996,16.72240829,0,0,26
1996,16.82692337,0,1,26
1996,12.58741283,1,0,32
1996,25,0,0,33
1996,5.769230843,0,0,33
1996,11.49973488,0,0,27
1996,6.04395628,0,0,31
1996,7.211538315,1,1,33
1996,8.791209221,0,1,32
1996,10.68376064,0,0,32
1996,16.15384674,0,0,31
1996,12.01923084,0,1,31
1996,4.423077106,1,0,26
1996,21.63461494,1,1,32
1996,23.07692337,1,0,34
1996,13.67521381,0,1,29
1996,15.59829044,0,0,30
1996,5.25,0,1,25
1996,12.14574909,0,1,27
1996,10.76923084,0,0,31
1996,15.04807663,0,1,34
1996,7.280364513,0,0,29
1996,14.10256386,1,0,28
1996,15.38461494,0,0,32
1996,12.30769253,0,1,32
1996,9.615385056,0,0,27
1996,14.97781086,1,0,27
1996,11.02335167,1,1,28
1996,33.65384674,1,1,34
1996,15.86538506,0,0,33
1996,14.90384579,0,0,29
1996,29.32692337,1,0,34
1996,11.53846169,0,0,34
1996,14.42307663,0,0,25
1996,13.46153831,0,0,34
1996,9.615385056,0,1,34
1996,26.79487228,0,0,32
1996,15.46153831,1,0,28
1996,8.803365707,0,0,33
1996,11.05769253,0,0,25
1996,5.980769157,0,1,32
1996,5.599999905,0,1,31
1996,7.28744936,0,1,33
1996,13.6217947,0,0,34
1996,37.18109131,1,0,26
1996,11.45833302,0,0,28
1996,7.264957428,0,1,34
1996,13.46153831,0,0,30
1996,16.14583397,1,0,27
1996,16.10017967,1,0,27
1996,7.211538315,0,1,34
1996,11.05769253,0,0,30
1996,3.413461447,0,0,33
1996,7.211538315,0,0,30
1996,7.18131876,1,1,33
1996,6.25,0,0,25
1996,13,0,0,33
1996,18.02884674,1,1,28
1996,13.62307739,0,0,26
1996,8.17307663,0,1,26
1996,15.86538506,1,0,34
1996,11.53846169,0,0,26
1996,17.30769157,0,0,26
1996,11.53846169,0,0,31
1996,5.288461685,1,0,28
1996,14.82371807,0,0,31
1996,8.522727013,0,1,34
1996,6.578947544,0,1,25
1996,19.71153831,1,0,33
1996,16.98317337,1,0,26
1996,5.907812595,0,1,34
1996,15.625,0,0,33
1996,19.5,0,0,31
1996,9.615385056,0,0,34
1996,7.692307472,0,0,25
1996,18.46153831,1,0,31
1996,15.86538506,1,1,27
1996,19.23077011,1,0,33
1996,20,0,0,34
1996,9.214743614,0,1,32
1996,13.94230747,1,0,28
1996,6.288235188,0,0,26
1996,15.38461494,1,0,31
1996,11.05769253,1,1,30
1996,11.53846169,1,1,27
1996,19.66783142,1,0,33
1996,17.30769157,1,1,26
1996,20.67307663,1,0,34
1996,12.5,1,1,28
1996,17.30769157,1,1,33
1996,3.846153736,0,0,29
1996,9.29487133,1,0,26
1996,14.42307663,0,0,34
1996,11.92307663,1,0,30
1996,16.53846169,1,0,29
1996,16.34615326,1,1,31
1996,19.23077011,1,0,30
1996,14.90384579,1,1,30
1996,17.78846169,0,0,32
1996,14.90384579,1,0,26
1996,17.5,0,0,25
1996,22.59615326,1,1,32
1996,7.211538315,0,0,27
1996,25,1,0,31
1996,14.90384579,0,0,32
1996,4.807692528,0,1,33
1996,17.62820435,0,0,31
1996,26.15384674,1,0,34
1996,16.41650963,0,0,32
1996,5.875,0,0,31
1996,12.72350407,1,0,27
1996,11.29807663,0,1,30
1996,9.615385056,1,0,26
1996,14.42307663,1,0,32
1996,18.75,0,0,34
1996,8.07692337,0,0,33
1996,8.461538315,1,0,25
1996,9.829059601,1,0,26
1996,21.15384674,1,0,34
1996,9.134614944,0,0,27
1996,4.807692528,0,1,26
1996,2.915384531,0,1,29
1996,10.09615421,0,0,28
1996,7.211538315,0,0,25
1996,12.01923084,0,0,27
1996,7.211538315,0,1,27
1996,9.567307472,0,0,25
1996,28.63247871,1,0,34
1996,22.11538506,0,0,33
1996,2.747252703,1,0,34
1996,3.819444418,0,0,34
1996,4.75,0,1,31
1996,13.46153831,0,0,34
1996,9.829059601,1,0,34
1996,14.9572649,0,0,30
1996,12.82051277,0,1,29
1996,16.02564049,1,0,31
1996,19.23077011,0,0,29
1996,31.25,1,1,29
1996,13.67521381,0,1,31
1996,7.692307472,0,0,26
1996,19.23077011,1,0,28
1996,24.03846169,1,0,32
1996,18.75,0,0,31
1996,9.975214005,0,0,25
1996,13.46153831,1,0,29
1996,4.807692528,0,1,31
1996,8.692307472,0,1,27
1996,20,0,0,28
1996,3.257142782,0,0,26
1996,11.53846169,1,0,29
1996,6.196581364,1,1,34
1996,16.34615326,1,1,29
1996,11.53846169,1,1,29
1996,9.615385056,1,0,27
1996,12.4182291,0,0,25
1996,19.23077011,1,0,33
1996,20.94017029,1,0,30
1996,21.2550602,1,1,29
1996,9.829059601,0,1,28
1996,13.03846169,1,0,25
1996,8.653845787,0,0,25
1996,12.01923084,0,0,28
1996,20.19230843,0,0,34
1996,9.538461685,0,1,26
1996,18.75,0,1,34
1996,12.5,1,0,32
1996,12.69230747,1,0,31
1996,14.42307663,1,1,30
1996,9.615385056,0,0,32
1996,7.461538315,1,0,27
1996,22.11538506,1,1,30
1996,16.23931694,1,1,28
1996,12.02019215,0,1,30
1996,20.43269157,1,0,32
1996,14.02243614,1,0,31
1996,13.07692337,1,1,30
1996,11.53846169,0,1,32
1996,21.63461494,1,0,27
1996,6.009615421,0,1,30
1996,11.53846169,0,0,29
1996,12.98076916,1,1,25
1996,9.615385056,0,0,26
1996,11.53846169,0,1,33
1996,9.615385056,0,1,29
1996,12.1301775,0,0,28
1996,12.37458229,1,0,30
1996,9.615385056,1,0,31
1996,12.98076916,1,0,31
1996,8.846154213,0,0,29
1996,6.25,0,1,30
1996,21.15384674,1,0,30
1996,13.46153831,1,1,27
1996,14.7435894,1,0,32
1996,11.53846169,0,0,29
1996,12.98076916,1,1,32
1996,12.01923084,0,1,31
1996,12.98076916,0,0,26
1996,10,0,1,31
1996,11.29807663,1,0,31
1996,11.53846169,1,0,27
1996,9.615385056,1,1,27
1996,28.84615326,1,0,31
1996,21.17692375,1,0,30
1996,6.081080914,0,1,27
1996,19.23077011,1,0,34
1996,19.23077011,1,0,34
1996,15.86538506,0,1,34
1996,36.05769348,1,0,33
1996,8.75,0,0,30
1996,11.53846169,0,1,33
1996,62.5,1,0,32
1996,10.76923084,0,0,25
1996,13.70192337,0,0,30
1996,6,0,1,30
1996,17.30769157,0,0,25
1996,14.42307663,0,1,34
1996,14.42307663,0,0,29
1996,9.313725471,0,0,33
1996,9.134614944,0,1,31
1996,11.96581173,1,1,32
1996,15.86538506,0,1,30
1996,12.01923084,1,0,29
1996,9.230769157,1,1,26
1996,24.03846169,0,0,31
1996,8.17307663,0,0,29
1996,9.615385056,1,0,33
1996,10,0,0,34
1996,2.747252703,0,0,25
1996,17.78846169,0,0,28
1996,8.653845787,0,0,29
1996,8.653845787,0,1,29
1996,2.403846264,0,1,29
1996,17.30769157,0,0,32
1996,12.5,0,0,30
1996,11.05769253,0,0,26
1996,8.18330574,1,1,30
1996,14.23076916,1,0,29
1996,11,0,0,25
1996,23.07692337,1,0,34
1996,24.03846169,1,1,32
1996,13.70192337,0,0,29
1996,7.692307472,0,0,32
1996,17.54807663,0,0,31
1996,21.4285717,0,0,34
1996,8.17307663,0,1,33
1996,11.05769253,0,0,30
1996,32.05128098,1,0,34
1996,10.38461494,1,0,28
1996,36.15384674,1,0,34
1996,19.23077011,1,0,33
1996,11.53846169,1,0,25
1996,21.36752129,1,0,28
1996,9.615385056,1,1,25
1996,23.50427437,1,0,31
1996,26.92307663,1,1,32
1996,20.0854702,1,0,33
1996,14.42307663,1,1,29
1996,6.770833492,0,1,25
1996,20.19230843,1,0,25
1996,11.53846169,1,1,33
1996,21.63461494,1,0,33
1996,26.44230843,1,1,31
1996,28.84615326,1,1,29
1996,11.63461494,1,0,25
1996,6.498076916,0,1,29
1996,8.041957855,0,0,31
1996,16.14011002,0,0,32
1996,13.46153831,0,0,28
1996,5.938076973,0,1,28
1996,8.653845787,0,0,33
1996,9.210526466,0,1,30
1996,10.6275301,0,0,33
1996,6.25,1,0,26
1996,11.47500038,0,0,33
1996,10.76923084,0,0,33
1996,9.081196785,0,1,30
1996,20.67307663,0,0,32
1996,7.211538315,0,1,30
1996,20.19230843,0,0,32
1996,9.375,0,0,27
1996,18.26922989,1,1,32
1996,16.02564049,0,0,33
1996,10.80000019,0,0,34
1996,21.60000038,1,1,34
1996,11.21794891,1,0,28
1996,6.730769157,0,1,27
1996,21.63461494,1,0,25
1996,3.392307758,0,1,34
1996,12.5,0,0,31
1996,12.5,0,0,31
1996,23.07692337,1,0,34
1996,8.846154213,0,0,33
1996,11.53846169,1,1,30
1996,14.42307663,0,0,32
1996,14.42307663,0,0,34
1996,7.692307472,1,0,30
1996,10.09615421,1,1,27
1996,9.829059601,0,1,33
1996,16.9148941,1,1,27
1996,9.615385056,1,1,29
1996,16.34615326,0,1,32
1996,18.26922989,0,0,34
1996,20.96153831,0,1,34
1996,10.88534069,0,0,27
1996,15.86538506,1,1,29
1996,6.730769157,0,0,25
1996,28.84615326,1,1,32
1996,13.46153831,1,1,31
1996,9.615385056,0,1,34
1996,9.615385056,0,1,33
1996,12.01923084,0,0,31
1996,7.692307472,0,1,33
1996,13.78205109,0,0,28
1996,12.01923084,1,1,32
1996,10.09615421,1,1,25
1996,25.98244095,0,1,34
1996,12.01923084,0,0,26
1996,7.211538315,0,0,33
1996,6.730769157,0,0,27
1996,15.59829044,1,0,29
1996,12.5,1,1,27
1996,8.974358559,1,0,30
1996,2.745098114,0,0,27
1996,10.57692337,1,1,25
1996,15.38461494,0,0,29
1996,11.53846169,0,1,28
1996,12.82051277,0,1,33
1996,13.86404324,1,1,34
1996,13.67521381,0,0,33
1996,6.410256386,0,0,33
1996,7.264957428,0,0,25
1996,8.293269157,0,1,26
1996,8.287546158,0,1,33
1996,13.46153831,1,0,31
1996,16.9871788,0,0,29
1996,7.091346264,0,0,28
1996,6.837606907,0,0,31
1996,6.675961494,0,1,27
1996,15.81196594,1,0,34
1996,13.91162014,1,0,32
1996,7.692307472,0,0,27
1996,13.94230747,0,0,26
1996,18.26922989,0,0,30
1996,10.57692337,0,1,28
1996,15.38461494,1,0,30
1996,15.625,0,1,34
1996,12.5,0,0,25
1996,8.894230843,0,0,25
1996,8.846154213,0,0,27
1996,9.615385056,0,0,32
1996,6.372549057,0,1,29
1996,11.21794891,0,0,28
1996,8.888889313,0,0,25
1996,10.09615421,0,1,32
1996,26.92307663,1,0,30
1996,16.53846169,1,0,29
1996,21.63461494,1,0,28
1996,16.82692337,1,1,29
1996,20.67307663,1,0,32
1996,14.42307663,0,0,33
1996,10.5,0,0,30
1996,6.730769157,0,1,33
1996,7.211538315,0,1,34
1996,14.42307663,0,0,32
1996,27.40384674,0,0,26
1996,21.15384674,1,0,34
1996,10.57692337,1,1,25
1996,20.97902107,1,1,27
1996,14.42307663,0,0,32
1996,22.30769157,0,0,31
1996,9.615385056,1,1,32
1996,13.98601437,1,0,32
1996,9.935897827,0,0,34
1996,19.23077011,1,1,33
1996,14.02243614,0,0,29
1996,7.889546394,0,1,28
1996,15.38461494,0,0,28
1996,12.98076916,0,0,33
1996,16.82692337,0,0,29
1996,6.730769157,0,1,26
1996,8.987500191,1,0,31
1996,13.34134579,0,0,34
1996,9.615385056,0,1,33
1996,15.2394228,0,0,33
1996,15.625,1,0,34
1996,9.615385056,1,1,32
1996,4.326922894,1,0,27
1996,14.42307663,1,0,27
1996,7.365384579,1,0,25
1996,8.269230843,0,0,25
1996,11,0,0,30
1996,15.625,1,1,31
1996,7,0,1,26
1996,12.01923084,0,0,26
1996,12.63736248,1,1,28
1996,12.01923084,0,0,28
1996,5.769230843,0,0,32
1996,14.06923103,0,0,34
1996,10.15256405,0,0,29
1996,12.36068344,0,0,30
1996,6.261180878,0,1,25
1996,13.46153831,0,0,26
1996,14.21153831,1,0,30
1996,17.94871712,0,0,32
1996,11.78321648,0,0,27
1996,9.882478714,0,1,28
1996,11.05769253,0,1,27
1996,14.42307663,0,0,31
1996,16.1713295,0,0,33
1996,8.49731636,0,1,28
1996,14.21153831,1,0,25
1996,11.21794891,0,0,34
1996,17.60000038,0,0,27
1996,16.75,1,1,26
1996,5.54792881,1,0,29
1996,5.769230843,0,0,29
1996,7.081250191,0,1,27
1996,59,0,0,32
1996,20.2429142,1,1,34
1996,10.57692337,0,0,26
1996,12.64372444,0,1,27
1996,13.76113319,0,0,28
1996,11.1888113,0,0,30
1996,19.23077011,0,0,33
1996,10.09615421,0,1,32
1996,16.82692337,1,1,28
1996,25.48077011,0,0,28
1996,7.692307472,0,0,34
1996,12.01923084,0,0,33
1996,13.73626328,1,1,28
1996,8.814102173,0,0,25
1996,11.88811207,0,0,33
1996,52.88461685,0,0,34
1996,14.74326897,0,1,30
1996,26.44230843,1,0,31
1996,17.48251724,1,0,33
1996,22.95918274,0,0,29
1996,14.67611313,0,1,30
1996,5.192307472,0,1,31
1996,8.17307663,0,1,26
1996,9.777777672,0,1,29
1996,8.17307663,0,1,26
1996,13.84615421,0,1,33
1996,12.98076916,0,0,32
1996,16.92307663,0,0,34
1996,13.24786282,0,0,34
1996,6.730769157,0,1,32
1996,15.19999981,1,1,25
1996,6.730769157,0,1,26
1996,25.64102554,1,0,30
1996,10,1,0,31
1996,22.22222137,1,0,32
1996,10,0,0,29
1996,9.615385056,0,1,26
1996,22.64957237,1,1,29
1996,9.134614944,1,1,32
1996,19.6581192,1,0,27
1996,27.88461494,1,1,33
1996,15.38461494,1,0,27
1996,36.05769348,1,0,34
1996,28,0,0,28
1996,31.73077011,1,0,29
1996,15.38461494,1,1,29
1996,16.48351669,0,0,31
1996,15.38461494,1,0,27
1996,24.03846169,0,0,34
1996,6.730769157,1,0,25
1996,11.05769253,1,1,33
1996,17.78846169,1,1,34
1996,26.92307663,1,0,31
1996,13.78205109,0,0,33
1996,15.625,0,0,30
1996,3.205128193,0,0,30
1996,4.807692528,0,0,26
1996,5.769230843,0,1,34
1996,10.0427351,1,1,25
1996,14.42307663,1,0,29
1996,32.96703339,1,0,26
1996,4.807692528,0,1,34
1996,4.615384579,0,1,27
1996,11.96581173,0,0,25
1996,16.84615326,0,0,28
1996,7,0,1,32
1996,4.326922894,0,1,30
1996,13.46153831,0,0,28
1996,17.0118351,1,1,33
1996,10.57692337,1,1,31
1996,55,0,0,32
1996,6.285714149,0,1,32
1996,12.5,0,0,33
1996,17.30769157,1,0,27
1996,33.65384674,1,0,25
1996,9.615385056,1,1,32
1996,14.42307663,1,0,31
1996,6.730769157,0,1,31
1996,23.07692337,1,0,34
1996,17.30769157,0,0,31
1996,12.01923084,1,0,26
1996,17.09401703,1,0,28
1996,15.25,1,1,27
1996,9.615385056,0,1,30
1996,7.375,0,0,29
1996,5.769230843,1,1,27
1996,21.30177498,0,0,33
1996,15.38461494,1,1,29
1996,17.30769157,1,0,28
1996,14.42307663,0,0,30
1996,21.63461494,0,0,27
1996,6.25,1,0,30
1996,8.5,0,0,26
1996,11.92307663,0,0,30
1996,8.17307663,1,1,32
1996,16.34615326,1,0,27
1996,23.55769157,0,1,31
1996,11.53846169,0,0,29
1996,13.46153831,1,1,26
1996,12.01923084,1,1,29
1996,10.61224461,1,1,26
1996,12.01923084,0,0,27
1996,11.53846169,1,1,27
1996,14.42307663,1,1,29
1996,28.84615326,0,0,25
1996,12.74038506,1,0,29
1996,8.5,0,0,27
1996,15.38461494,1,0,27
1996,5.288461685,0,0,31
1996,7.692307472,0,1,34
1996,20.43269157,1,0,28
1996,17.83216858,1,0,33
1996,12.01923084,0,1,29
1996,9.615385056,0,1,34
1996,8.17307663,1,1,29
1996,15.38461494,0,0,30
1996,11,0,0,31
1996,8.064516068,1,1,30
1996,14.23076916,1,0,30
1996,18.07692337,1,1,29
1996,11.97916698,1,0,31
1996,24.03846169,1,0,29
1996,19.6581192,1,0,27
1996,12.98076916,1,1,25
1996,24.35897446,1,0,27
1996,16.82692337,1,1,33
1996,15.625,0,1,31
1996,8.17307663,1,1,29
1996,22.11538506,1,0,27
1996,19.6581192,1,0,25
1996,27.66439819,1,0,25
1996,11.05769253,1,1,27
1996,13.24786282,1,0,25
1996,12.82264996,1,1,25
1996,17.48251724,1,0,25
1996,20.97902107,1,1,27
1996,17.30769157,1,1,27
1996,33.65384674,1,0,31
1996,12.5,0,1,30
1996,20.10489464,0,1,30
1996,17.30769157,1,0,29
1996,21.53846169,1,1,29
1996,26.44230843,1,0,30
1996,14.42307663,1,1,27
1996,12,1,0,27
1996,26.44230843,1,0,31
1996,17.09401703,1,1,25
1996,8.653845787,0,0,34
1996,8.493589401,1,1,32
1996,16.82692337,1,1,28
1996,24.90384674,0,0,28
1996,18.26922989,1,0,25
1996,17.69230843,1,1,33
1996,14.42307663,1,0,25
1996,19.23077011,1,0,33
1996,16.0714283,0,1,31
1996,16.15384674,0,0,27
1996,9.615385056,0,0,27
1996,8.653845787,0,0,27
1996,17.30769157,1,0,29
1996,17.38165665,1,0,31
1996,13.07692337,1,0,32
1996,12.82051277,1,1,34
1996,8.012820244,0,0,33
